timestamp,ch1_celsius,ch2_celsius,ch3_celsius,ch4_celsius
2025-12-03T16:49:50.586416,32.0,ERROR,ERROR,ERROR
2025-12-03T16:49:51.110873,32.0,ERROR,ERROR,ERROR
2025-12-03T16:49:51.635201,32.0,ERROR,ERROR,ERROR
2025-12-03T16:49:52.158928,32.1,ERROR,ERROR,ERROR
2025-12-03T16:49:52.683697,32.1,ERROR,ERROR,ERROR
2025-12-03T16:49:53.208319,32.2,ERROR,ERROR,ERROR
2025-12-03T16:49:53.732607,32.3,ERROR,ERROR,ERROR
2025-12-03T16:49:54.258220,32.3,ERROR,ERROR,ERROR
2025-12-03T16:49:54.782740,32.4,ERROR,ERROR,ERROR
2025-12-03T16:49:55.307187,32.4,ERROR,ERROR,ERROR
2025-12-03T16:49:55.836728,32.4,ERROR,ERROR,ERROR
2025-12-03T16:49:56.360531,32.5,ERROR,ERROR,ERROR
2025-12-03T16:49:56.883961,32.5,ERROR,ERROR,ERROR
2025-12-03T16:49:57.407692,32.6,ERROR,ERROR,ERROR
2025-12-03T16:49:57.932349,32.6,ERROR,ERROR,ERROR
2025-12-03T16:49:58.457011,32.7,ERROR,ERROR,ERROR
2025-12-03T16:49:58.981629,32.7,ERROR,ERROR,ERROR
2025-12-03T16:49:59.505879,32.7,ERROR,ERROR,ERROR
2025-12-03T16:50:00.029560,32.8,ERROR,ERROR,ERROR
2025-12-03T16:50:00.553211,32.8,ERROR,ERROR,ERROR
2025-12-03T16:50:01.079755,32.9,ERROR,ERROR,ERROR
2025-12-03T16:50:01.607748,32.9,ERROR,ERROR,ERROR
2025-12-03T16:50:02.131822,33.0,ERROR,ERROR,ERROR
2025-12-03T16:50:02.655510,33.0,ERROR,ERROR,ERROR
2025-12-03T16:50:03.180038,33.1,ERROR,ERROR,ERROR
2025-12-03T16:50:03.706386,33.1,ERROR,ERROR,ERROR
2025-12-03T16:50:04.230404,33.1,ERROR,ERROR,ERROR
2025-12-03T16:50:04.754687,33.2,ERROR,ERROR,ERROR
2025-12-03T16:50:05.280303,33.2,ERROR,ERROR,ERROR
2025-12-03T16:50:05.804662,33.3,ERROR,ERROR,ERROR
2025-12-03T16:50:06.328262,33.3,ERROR,ERROR,ERROR
2025-12-03T16:50:06.852135,33.4,ERROR,ERROR,ERROR
2025-12-03T16:50:07.375652,33.5,ERROR,ERROR,ERROR
2025-12-03T16:50:07.900171,33.5,ERROR,ERROR,ERROR
2025-12-03T16:50:08.429260,33.5,ERROR,ERROR,ERROR
2025-12-03T16:50:08.952353,33.6,ERROR,ERROR,ERROR
2025-12-03T16:50:09.481720,33.6,ERROR,ERROR,ERROR
2025-12-03T16:50:10.005581,33.7,ERROR,ERROR,ERROR
2025-12-03T16:50:10.530090,33.7,ERROR,ERROR,ERROR
2025-12-03T16:50:11.053637,33.8,ERROR,ERROR,ERROR
2025-12-03T16:50:11.578636,33.8,ERROR,ERROR,ERROR
2025-12-03T16:50:12.102711,33.8,ERROR,ERROR,ERROR
2025-12-03T16:50:12.627222,33.9,ERROR,ERROR,ERROR
2025-12-03T16:50:13.151814,33.9,ERROR,ERROR,ERROR
2025-12-03T16:50:13.675881,34.0,ERROR,ERROR,ERROR
2025-12-03T16:50:14.199911,34.0,ERROR,ERROR,ERROR
2025-12-03T16:50:14.723343,34.1,ERROR,ERROR,ERROR
2025-12-03T16:50:15.247022,34.1,ERROR,ERROR,ERROR
2025-12-03T16:50:15.771678,34.1,ERROR,ERROR,ERROR
2025-12-03T16:50:16.296365,34.1,ERROR,ERROR,ERROR
2025-12-03T16:50:16.820831,34.2,ERROR,ERROR,ERROR
2025-12-03T16:50:17.344298,34.2,ERROR,ERROR,ERROR
2025-12-03T16:50:17.867759,34.3,ERROR,ERROR,ERROR
2025-12-03T16:50:18.392911,34.4,ERROR,ERROR,ERROR
2025-12-03T16:50:18.917069,34.4,ERROR,ERROR,ERROR
2025-12-03T16:50:19.440638,34.5,ERROR,ERROR,ERROR
2025-12-03T16:50:19.967284,34.5,ERROR,ERROR,ERROR
2025-12-03T16:50:20.492241,34.5,ERROR,ERROR,ERROR
2025-12-03T16:50:21.017766,34.6,ERROR,ERROR,ERROR
2025-12-03T16:50:21.545097,34.6,ERROR,ERROR,ERROR
2025-12-03T16:50:22.069481,34.7,ERROR,ERROR,ERROR
2025-12-03T16:50:22.594215,34.7,ERROR,ERROR,ERROR
2025-12-03T16:50:23.121833,34.8,ERROR,ERROR,ERROR
2025-12-03T16:50:23.646284,34.8,ERROR,ERROR,ERROR
2025-12-03T16:50:24.170785,34.9,ERROR,ERROR,ERROR
2025-12-03T16:50:24.694190,34.9,ERROR,ERROR,ERROR
2025-12-03T16:50:25.217773,34.9,ERROR,ERROR,ERROR
2025-12-03T16:50:25.741697,35.0,ERROR,ERROR,ERROR
2025-12-03T16:50:26.266029,35.0,ERROR,ERROR,ERROR
2025-12-03T16:50:26.791327,35.1,ERROR,ERROR,ERROR
2025-12-03T16:50:27.315080,35.1,ERROR,ERROR,ERROR
2025-12-03T16:50:27.838643,35.2,ERROR,ERROR,ERROR
2025-12-03T16:50:28.363194,35.2,ERROR,ERROR,ERROR
2025-12-03T16:50:28.886785,35.2,ERROR,ERROR,ERROR
2025-12-03T16:50:29.410360,35.3,ERROR,ERROR,ERROR
2025-12-03T16:50:29.933935,35.3,ERROR,ERROR,ERROR
2025-12-03T16:50:30.457531,35.4,ERROR,ERROR,ERROR
2025-12-03T16:50:30.981038,35.4,ERROR,ERROR,ERROR
2025-12-03T16:50:31.507262,35.5,ERROR,ERROR,ERROR
2025-12-03T16:50:32.030195,35.6,ERROR,ERROR,ERROR
2025-12-03T16:50:32.555586,35.6,ERROR,ERROR,ERROR
2025-12-03T16:50:33.080330,35.6,ERROR,ERROR,ERROR
2025-12-03T16:50:33.603895,35.7,ERROR,ERROR,ERROR
2025-12-03T16:50:34.127594,35.7,ERROR,ERROR,ERROR
2025-12-03T16:50:34.653022,35.8,ERROR,ERROR,ERROR
2025-12-03T16:50:35.176769,35.8,ERROR,ERROR,ERROR
2025-12-03T16:50:35.700363,35.8,ERROR,ERROR,ERROR
2025-12-03T16:50:36.223979,35.9,ERROR,ERROR,ERROR
2025-12-03T16:50:36.747448,35.9,ERROR,ERROR,ERROR
2025-12-03T16:50:37.274006,35.9,ERROR,ERROR,ERROR
2025-12-03T16:50:37.797675,36.0,ERROR,ERROR,ERROR
2025-12-03T16:50:38.321260,36.0,ERROR,ERROR,ERROR
